9d2739e10948e232,12.157503350741814
541104d3641295d1,11.708024374702806
e60c5c007507bcb0,12.3289504041707
7461298166b59abb,12.90071347451412
390a600ae7dad222,12.073501952531984
f2de7e1d0d4f0637,12.02542119459805
1a58df7312309bd0,11.518057241069485
83fd0dce987f46ea,12.065429473935284
ccbdef31d728b7a0,12.03500294484118
310c5bac13100430,12.495597420266147
9afea425734c0d96,11.881371452908114
e01ce17ed728a211,12.129291310994244
5bc416b12315fec4,11.989734237599254
f58efa07b5f95620,12.698065397790364
28129de1881e438e,11.695308452351503
6c02d478a91414bc,13.050944901918854
c8bcc56cd00c97c1,12.060297213891578
04417fb63aed6723,11.738623531358185
e7c52c7a8a41c2e0,12.578826763493684
f1eb6dbee4eda005,12.230647397524452
677aa6c9a057914c,12.121309358911727
69339be3db147069,11.726462943451343
c25166539f059a37,11.652523194488735
a0113f7277dc3ea1,12.593548728882093
2ed66b45dc347c3a,11.553051497938451
7b2f5d75bac4ba28,11.744756011833983
31886db5b146394a,12.54964823226919
1537982892eeebad,12.155276252213318
7630c17cb951e013,11.839387521730533
2debe6ae3fa8ef6d,11.924132881836492
dd5aeea380406982,12.069776277239713
54f0dbb54c2a6cfb,12.439340092274971
97243677f83bd758,12.418760756419285
df2cc10816de5ad6,11.826591882406165
6a2e19aab9740e29,11.758450578267597
361516d75566d940,12.097383836655872
8e1790041fe328d1,12.992401955504153
9ef8be81bdedcf31,12.062113387777208
11506daa7b1c4cc6,11.727195944507702
0d3737cac500f237,12.021185348388963
2eadb9d8f64572ff,12.117302488827097
e91efa16f3e8160f,11.86284865524887
7909e9fb0ac4b056,12.758694790756172
b5e5d49f4fbbc4bb,12.324750575660921
2efb3f83444bbb10,12.059151669058124
df433a35cb74b757,12.702329287744998
90023e59e1016b6a,12.160180488049425
613f8d7f81beeff3,11.773749662544901
96e2211cfe087082,12.516656844192356
fdc9fb4c897dc02d,12.475752123806549
980ed02867549fae,12.693709154809099
1323753cf078d3f3,12.155806487184355
31cba454d35eabc5,14.506373882106702
46c90c25534ab99a,11.858504720248165
7ec074160c4649e9,12.226631244739066
bc6ccad91a69a805,11.840259786160175
fbaa383ce45f269e,11.569434127443044
a0aecf3970f1e4e7,11.427172113789728
6b6d66e2dc5c90b7,11.985379744318957
0fcaaf3e771ed918,12.325144961502799
f833327e2e48244f,11.59785147182331
507be503ccbadd49,12.631611430442783
ad303f0378fb907c,12.353986758248821
6ff533dd43e66749,12.90016220393523
968cbb1ad19d4e55,12.120657308296844
2e6b3010077a22bc,12.072163215503386
9454535ceb37eba4,11.605104340196299
b371e2b80e2a98fe,11.759379710961818
e4eb30aa14118ad7,12.10352257315629
bd59d445de2a3907,12.838923945965997
cf5389c8be29a063,12.51833770143332
bc8495499e076192,11.809805876715462
4db8f311f62e237a,11.753516669674843
da136e81830381eb,12.201860361968683
83b441c671abf049,11.710874542213096
38d71e42c85d4b59,14.760717885422077
8bb2c5ebcdb54493,11.945026931564865
79b14d85f93977e4,11.7484610974745
bb5404544ea075dd,12.554143504047548
e29bf8a357e9c86c,11.62783401189037
016937f21a2aa752,12.184797501263294
4ec7c2e2e2fcc0e3,12.266776098487378
379300c20ee553e4,11.998369465464304
0501af87f2ae3fa2,12.094960392790687
df9c5845db03c756,11.724682745033716
fa7248c2a1040346,11.983291330484878
90e01b533621ea56,12.054094229184999
6a637710aca04528,11.63546303624676
7f6b780eea93b409,11.966392746729637
820535708cc56c72,11.735162687070517
e45b8f4573ae4b06,11.602217677750113
0312d7104242036d,11.797910235924359
